chunk_id,company,report_type,year,pdf_filename,chunk_index,page_start,page_end,section_title,token_count_estimate,word_count,char_count,citation,pdf_path,final_url
airbus::Airbus_Annual_Report_2024::0311,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,311,119,120,4.5 Taxation,428,351,2177,Airbus | Airbus_Annual_Report_2024.pdf | pages 119-120,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0312,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,312,119,123,4.5 Taxation,486,407,2444,Airbus | Airbus_Annual_Report_2024.pdf | pages 119-123,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0313,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,313,122,124,Financial Information,493,377,2597,Airbus | Airbus_Annual_Report_2024.pdf | pages 122-124,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0314,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,314,124,124,5.1 Financial Performance,499,355,2345,Airbus | Airbus_Annual_Report_2024.pdf | page 124,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0315,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,315,124,124,5.1 Financial Performance,438,309,1955,Airbus | Airbus_Annual_Report_2024.pdf | page 124,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0316,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,316,124,125,5.1 Financial Performance,495,398,2483,Airbus | Airbus_Annual_Report_2024.pdf | pages 124-125,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0317,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,317,125,125,5.1 Financial Performance,407,270,1788,Airbus | Airbus_Annual_Report_2024.pdf | page 125,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0318,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,318,125,126,5.1 Financial Performance,485,360,2216,Airbus | Airbus_Annual_Report_2024.pdf | pages 125-126,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0319,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,319,126,127,5.1 Financial Performance,459,324,2151,Airbus | Airbus_Annual_Report_2024.pdf | pages 126-127,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0320,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,320,127,128,5.1 Financial Performance,500,347,2249,Airbus | Airbus_Annual_Report_2024.pdf | pages 127-128,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0321,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,321,128,131,5.2 Information on Airbus SE Auditors,435,312,2154,Airbus | Airbus_Annual_Report_2024.pdf | pages 128-131,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0322,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,322,131,131,6.1 General Information,408,290,2062,Airbus | Airbus_Annual_Report_2024.pdf | page 131,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0323,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,323,131,131,6.1 General Information,489,406,2789,Airbus | Airbus_Annual_Report_2024.pdf | page 131,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0324,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,324,131,132,6.1 General Information,497,409,2803,Airbus | Airbus_Annual_Report_2024.pdf | pages 131-132,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0325,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,325,132,133,6.1.1.2 GOV: Governance,409,309,2035,Airbus | Airbus_Annual_Report_2024.pdf | pages 132-133,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0326,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,326,132,133,6.1.1.2 GOV: Governance,500,404,2822,Airbus | Airbus_Annual_Report_2024.pdf | pages 132-133,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0327,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,327,133,133,6.1.1.2 GOV: Governance,483,395,2635,Airbus | Airbus_Annual_Report_2024.pdf | page 133,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0328,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,328,133,133,6.1.1.2 GOV: Governance,318,264,1787,Airbus | Airbus_Annual_Report_2024.pdf | page 133,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0329,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,329,133,133,6.1.1.2 GOV: Governance,364,295,2113,Airbus | Airbus_Annual_Report_2024.pdf | page 133,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0330,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,330,133,134,6.1.1.2 GOV: Governance,500,416,2971,Airbus | Airbus_Annual_Report_2024.pdf | pages 133-134,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0331,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,331,134,134,6.1.1.2 GOV: Governance,489,420,3165,Airbus | Airbus_Annual_Report_2024.pdf | page 134,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0332,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,332,134,135,6.1.1.2 GOV: Governance,479,383,2855,Airbus | Airbus_Annual_Report_2024.pdf | pages 134-135,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0333,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,333,135,135,6.1.1.2 GOV: Governance,478,337,2496,Airbus | Airbus_Annual_Report_2024.pdf | page 135,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0334,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,334,135,136,6.1.1.2 GOV: Governance,494,390,2716,Airbus | Airbus_Annual_Report_2024.pdf | pages 135-136,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0335,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,335,135,136,6.1.1.2 GOV: Governance,462,366,2604,Airbus | Airbus_Annual_Report_2024.pdf | pages 135-136,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0336,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,336,136,136,6.1.1.2 GOV: Governance,468,316,2248,Airbus | Airbus_Annual_Report_2024.pdf | page 136,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0337,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,337,136,137,6.1.1.2 GOV: Governance,403,337,2484,Airbus | Airbus_Annual_Report_2024.pdf | pages 136-137,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0338,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,338,137,137,6.1.1.2 GOV: Governance,441,365,2614,Airbus | Airbus_Annual_Report_2024.pdf | page 137,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0339,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,339,137,137,6.1.1.2 GOV: Governance,491,407,2823,Airbus | Airbus_Annual_Report_2024.pdf | page 137,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0340,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,340,137,138,6.1.1.2 GOV: Governance,492,388,2647,Airbus | Airbus_Annual_Report_2024.pdf | pages 137-138,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0341,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,341,137,138,6.1.1.2 GOV: Governance,451,363,2459,Airbus | Airbus_Annual_Report_2024.pdf | pages 137-138,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0342,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,342,138,138,6.1.1.2 GOV: Governance,466,370,2483,Airbus | Airbus_Annual_Report_2024.pdf | page 138,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0343,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,343,138,139,6.1.1.2 GOV: Governance,474,375,2403,Airbus | Airbus_Annual_Report_2024.pdf | pages 138-139,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0344,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,344,138,139,6.1.1.2 GOV: Governance,495,386,2640,Airbus | Airbus_Annual_Report_2024.pdf | pages 138-139,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0345,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,345,139,139,6.1.1.2 GOV: Governance,388,313,2233,Airbus | Airbus_Annual_Report_2024.pdf | page 139,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0346,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,346,139,140,6.1.1.2 GOV: Governance,431,315,2337,Airbus | Airbus_Annual_Report_2024.pdf | pages 139-140,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0347,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,347,139,140,6.1.1.2 GOV: Governance,427,332,2345,Airbus | Airbus_Annual_Report_2024.pdf | pages 139-140,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0348,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,348,140,140,6.1.1.3 SBM: Strategy,476,399,2869,Airbus | Airbus_Annual_Report_2024.pdf | page 140,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0349,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,349,140,140,6.1.1.3 SBM: Strategy,481,403,2795,Airbus | Airbus_Annual_Report_2024.pdf | page 140,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0350,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,350,140,141,6.1.1.3 SBM: Strategy,438,342,2452,Airbus | Airbus_Annual_Report_2024.pdf | pages 140-141,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0351,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,351,141,141,6.1.1.3 SBM: Strategy,164,128,929,Airbus | Airbus_Annual_Report_2024.pdf | page 141,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0352,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,352,141,141,6.1.1.3 SBM: Strategy,419,351,2438,Airbus | Airbus_Annual_Report_2024.pdf | page 141,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0353,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,353,141,141,6.1.1.3 SBM: Strategy,474,392,2800,Airbus | Airbus_Annual_Report_2024.pdf | page 141,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0354,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,354,141,141,6.1.1.3 SBM: Strategy,477,373,2731,Airbus | Airbus_Annual_Report_2024.pdf | page 141,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0355,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,355,141,142,6.1.1.3 SBM: Strategy,454,361,2581,Airbus | Airbus_Annual_Report_2024.pdf | pages 141-142,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0356,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,356,141,142,6.1.1.3 SBM: Strategy,478,385,2745,Airbus | Airbus_Annual_Report_2024.pdf | pages 141-142,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0357,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,357,142,142,6.1.1.3 SBM: Strategy,408,322,2382,Airbus | Airbus_Annual_Report_2024.pdf | page 142,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0358,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,358,142,142,6.1.1.3 SBM: Strategy,415,317,2324,Airbus | Airbus_Annual_Report_2024.pdf | page 142,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0359,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,359,142,143,6.1.1.3 SBM: Strategy,355,312,2150,Airbus | Airbus_Annual_Report_2024.pdf | pages 142-143,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0360,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,360,143,143,6.1.1.3 SBM: Strategy,434,338,2312,Airbus | Airbus_Annual_Report_2024.pdf | page 143,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0361,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,361,143,143,6.1.1.3 SBM: Strategy,381,292,1982,Airbus | Airbus_Annual_Report_2024.pdf | page 143,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0362,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,362,143,143,6.1.1.3 SBM: Strategy,385,286,1976,Airbus | Airbus_Annual_Report_2024.pdf | page 143,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0363,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,363,143,143,6.1.1.3 SBM: Strategy,394,280,2000,Airbus | Airbus_Annual_Report_2024.pdf | page 143,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0364,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,364,143,144,6.1.1.3 SBM: Strategy,489,365,2721,Airbus | Airbus_Annual_Report_2024.pdf | pages 143-144,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0365,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,365,143,145,6.1.1.3 SBM: Strategy,500,365,2556,Airbus | Airbus_Annual_Report_2024.pdf | pages 143-145,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0366,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,366,144,145,6.1.1.3 SBM: Strategy,464,378,2613,Airbus | Airbus_Annual_Report_2024.pdf | pages 144-145,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0367,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,367,145,145,6.1.1.3 SBM: Strategy,402,325,2271,Airbus | Airbus_Annual_Report_2024.pdf | page 145,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0368,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,368,145,145,6.1.1.3 SBM: Strategy,492,416,2852,Airbus | Airbus_Annual_Report_2024.pdf | page 145,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0369,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,369,145,146,6.1.1.3 SBM: Strategy,474,401,2595,Airbus | Airbus_Annual_Report_2024.pdf | pages 145-146,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
